saved_at,period,category,region,predicted_demand,actual_demand,variance,responsible_agent,risk_level,late_delivery_rate,reason,root_cause
2026-09-17T02:51:24.618645+00:00,2017-11,Basketball,Southern Europe,12,12,+0 (0.0%),Supplier Agent,Medium,41.7,Late delivery rate 41.7% on Southern Europe lane,Demand model vs actual gap: +0 units — Basketball · Southern Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Men's Golf Clubs,Western Europe,23,25,+2 (8.7%),Supplier Agent,Medium,45.5,Late delivery rate 45.5% on Western Europe lane,Demand model vs actual gap: +2 units — Men's Golf Clubs · Western Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Strength Training,Northern Europe,11,11,+0 (0.0%),Supplier Agent,Medium,54.5,Late delivery rate 54.5% on Northern Europe lane,Demand model vs actual gap: +0 units — Strength Training · Northern Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Basketball,Northern Europe,9,9,+0 (0.0%),Logistics Agent,High,66.7,Late delivery rate 66.7% on Northern Europe lane,Demand model vs actual gap: +0 units — Basketball · Northern Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Boxing & MMA,Western Europe,25,26,+1 (4.0%),Logistics Agent,High,62.5,Late delivery rate 62.5% on Western Europe lane,Demand model vs actual gap: +1 units — Boxing & MMA · Western Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Golf Gloves,Southern Europe,23,12,-11 (-47.8%),Logistics Agent,High,75.0,Late delivery rate 75.0% on Southern Europe lane,Demand model vs actual gap: -11 units — Golf Gloves · Southern Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Men's Golf Clubs,Northern Europe,11,15,+4 (36.4%),Logistics Agent,High,85.7,Late delivery rate 85.7% on Northern Europe lane,Demand model vs actual gap: +4 units — Men's Golf Clubs · Northern Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Hunting & Shooting,Western Europe,12,11,-1 (-8.3%),Logistics Agent,High,66.7,Late delivery rate 66.7% on Western Europe lane,Demand model vs actual gap: -1 units — Hunting & Shooting · Western Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Golf Shoes,Northern Europe,14,12,-2 (-14.3%),Logistics Agent,High,60.0,Late delivery rate 60.0% on Northern Europe lane,Demand model vs actual gap: -2 units — Golf Shoes · Northern Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Golf Shoes,Western Europe,15,16,+1 (6.7%),Demand Agent,Low,20.0,Late delivery rate 20.0% on Western Europe lane,Demand model vs actual gap: +1 units — Golf Shoes · Western Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Golf Apparel,Western Europe,4,5,+1 (25.0%),Logistics Agent,High,80.0,Late delivery rate 80.0% on Western Europe lane,Demand model vs actual gap: +1 units — Golf Apparel · Western Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Strength Training,Southern Europe,5,5,+0 (0.0%),Supplier Agent,Medium,40.0,Late delivery rate 40.0% on Southern Europe lane,Demand model vs actual gap: +0 units — Strength Training · Southern Europe
2026-09-17T02:51:24.618645+00:00,2017-11,Women's Golf Clubs,Western Europe,15,14,-1 (-6.7%),Logistics Agent,High,80.0,Late delivery rate 80.0% on Western Europe lane,Demand model vs actual gap: -1 units — Women's Golf Clubs · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Cleats,Western Europe,1317,1294,-23 (-1.7%),Supplier Agent,Medium,53.1,Late delivery rate 53.1% on Western Europe lane,Demand model vs actual gap: -23 units — Cleats · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Men's Footwear,Western Europe,383,383,+0 (0.0%),Supplier Agent,Medium,52.0,Late delivery rate 52.0% on Western Europe lane,Demand model vs actual gap: +0 units — Men's Footwear · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Women's Apparel,Western Europe,1044,1094,+50 (4.8%),Logistics Agent,High,56.1,Late delivery rate 56.1% on Western Europe lane,Demand model vs actual gap: +50 units — Women's Apparel · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Fishing,Western Europe,320,320,+0 (0.0%),Supplier Agent,Medium,50.9,Late delivery rate 50.9% on Western Europe lane,Demand model vs actual gap: +0 units — Fishing · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Indoor/Outdoor Games,Western Europe,935,873,-62 (-6.6%),Supplier Agent,Medium,53.8,Late delivery rate 53.8% on Western Europe lane,Demand model vs actual gap: -62 units — Indoor/Outdoor Games · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Water Sports,Western Europe,304,304,+0 (0.0%),Logistics Agent,High,55.9,Late delivery rate 55.9% on Western Europe lane,Demand model vs actual gap: +0 units — Water Sports · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Camping & Hiking,Western Europe,250,250,+0 (0.0%),Supplier Agent,Medium,54.8,Late delivery rate 54.8% on Western Europe lane,Demand model vs actual gap: +0 units — Camping & Hiking · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Cardio Equipment,Western Europe,669,663,-6 (-0.9%),Supplier Agent,Medium,52.0,Late delivery rate 52.0% on Western Europe lane,Demand model vs actual gap: -6 units — Cardio Equipment · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Shop By Sport,Western Europe,591,606,+15 (2.5%),Supplier Agent,Medium,53.5,Late delivery rate 53.5% on Western Europe lane,Demand model vs actual gap: +15 units — Shop By Sport · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Women's Apparel,Northern Europe,458,474,+16 (3.5%),Supplier Agent,Medium,50.0,Late delivery rate 50.0% on Northern Europe lane,Demand model vs actual gap: +16 units — Women's Apparel · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Men's Footwear,Northern Europe,155,155,+0 (0.0%),Supplier Agent,Medium,53.5,Late delivery rate 53.5% on Northern Europe lane,Demand model vs actual gap: +0 units — Men's Footwear · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Cleats,Northern Europe,436,436,+0 (0.0%),Supplier Agent,Medium,49.0,Late delivery rate 49.0% on Northern Europe lane,Demand model vs actual gap: +0 units — Cleats · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Cleats,Southern Europe,406,378,-28 (-6.9%),Supplier Agent,Medium,53.3,Late delivery rate 53.3% on Southern Europe lane,Demand model vs actual gap: -28 units — Cleats · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Women's Apparel,Southern Europe,396,401,+5 (1.3%),Supplier Agent,Medium,54.5,Late delivery rate 54.5% on Southern Europe lane,Demand model vs actual gap: +5 units — Women's Apparel · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Indoor/Outdoor Games,Southern Europe,395,412,+17 (4.3%),Supplier Agent,Medium,48.5,Late delivery rate 48.5% on Southern Europe lane,Demand model vs actual gap: +17 units — Indoor/Outdoor Games · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Fishing,Southern Europe,129,129,+0 (0.0%),Supplier Agent,Medium,54.3,Late delivery rate 54.3% on Southern Europe lane,Demand model vs actual gap: +0 units — Fishing · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Men's Footwear,Southern Europe,124,124,+0 (0.0%),Logistics Agent,High,57.3,Late delivery rate 57.3% on Southern Europe lane,Demand model vs actual gap: +0 units — Men's Footwear · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Fishing,Northern Europe,117,117,+0 (0.0%),Logistics Agent,High,57.3,Late delivery rate 57.3% on Northern Europe lane,Demand model vs actual gap: +0 units — Fishing · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Water Sports,Northern Europe,108,108,+0 (0.0%),Logistics Agent,High,55.6,Late delivery rate 55.6% on Northern Europe lane,Demand model vs actual gap: +0 units — Water Sports · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Indoor/Outdoor Games,Northern Europe,309,324,+15 (4.9%),Logistics Agent,High,59.0,Late delivery rate 59.0% on Northern Europe lane,Demand model vs actual gap: +15 units — Indoor/Outdoor Games · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Water Sports,Southern Europe,100,100,+0 (0.0%),Logistics Agent,High,55.0,Late delivery rate 55.0% on Southern Europe lane,Demand model vs actual gap: +0 units — Water Sports · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Camping & Hiking,Southern Europe,96,96,+0 (0.0%),Supplier Agent,Medium,52.1,Late delivery rate 52.1% on Southern Europe lane,Demand model vs actual gap: +0 units — Camping & Hiking · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Camping & Hiking,Northern Europe,90,90,+0 (0.0%),Logistics Agent,High,57.8,Late delivery rate 57.8% on Northern Europe lane,Demand model vs actual gap: +0 units — Camping & Hiking · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Cardio Equipment,Northern Europe,244,222,-22 (-9.0%),Logistics Agent,High,55.4,Late delivery rate 55.4% on Northern Europe lane,Demand model vs actual gap: -22 units — Cardio Equipment · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Shop By Sport,Southern Europe,215,215,+0 (0.0%),Logistics Agent,High,58.9,Late delivery rate 58.9% on Southern Europe lane,Demand model vs actual gap: +0 units — Shop By Sport · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Cardio Equipment,Southern Europe,203,212,+9 (4.4%),Supplier Agent,Medium,51.4,Late delivery rate 51.4% on Southern Europe lane,Demand model vs actual gap: +9 units — Cardio Equipment · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Kids' Golf Clubs,Western Europe,101,75,-26 (-25.7%),Logistics Agent,High,61.0,Late delivery rate 61.0% on Western Europe lane,Demand model vs actual gap: -26 units — Kids' Golf Clubs · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Shop By Sport,Northern Europe,169,173,+4 (2.4%),Logistics Agent,High,61.4,Late delivery rate 61.4% on Northern Europe lane,Demand model vs actual gap: +4 units — Shop By Sport · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Basketball,Western Europe,38,38,+0 (0.0%),Logistics Agent,High,55.3,Late delivery rate 55.3% on Western Europe lane,Demand model vs actual gap: +0 units — Basketball · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Golf Gloves,Western Europe,50,38,-12 (-24.0%),Logistics Agent,High,60.0,Late delivery rate 60.0% on Western Europe lane,Demand model vs actual gap: -12 units — Golf Gloves · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Strength Training,Western Europe,26,26,+0 (0.0%),Logistics Agent,High,69.2,Late delivery rate 69.2% on Western Europe lane,Demand model vs actual gap: +0 units — Strength Training · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Kids' Golf Clubs,Northern Europe,41,30,-11 (-26.8%),Supplier Agent,Medium,50.0,Late delivery rate 50.0% on Northern Europe lane,Demand model vs actual gap: -11 units — Kids' Golf Clubs · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Kids' Golf Clubs,Southern Europe,41,25,-16 (-39.0%),Logistics Agent,High,70.0,Late delivery rate 70.0% on Southern Europe lane,Demand model vs actual gap: -16 units — Kids' Golf Clubs · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Hockey,Western Europe,44,20,-24 (-54.5%),Logistics Agent,High,55.0,Late delivery rate 55.0% on Western Europe lane,Demand model vs actual gap: -24 units — Hockey · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Golf Gloves,Northern Europe,26,19,-7 (-26.9%),Supplier Agent,Medium,53.8,Late delivery rate 53.8% on Northern Europe lane,Demand model vs actual gap: -7 units — Golf Gloves · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Basketball,Southern Europe,12,12,+0 (0.0%),Supplier Agent,Medium,41.7,Late delivery rate 41.7% on Southern Europe lane,Demand model vs actual gap: +0 units — Basketball · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Men's Golf Clubs,Western Europe,23,25,+2 (8.7%),Supplier Agent,Medium,45.5,Late delivery rate 45.5% on Western Europe lane,Demand model vs actual gap: +2 units — Men's Golf Clubs · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Strength Training,Northern Europe,11,11,+0 (0.0%),Supplier Agent,Medium,54.5,Late delivery rate 54.5% on Northern Europe lane,Demand model vs actual gap: +0 units — Strength Training · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Basketball,Northern Europe,9,9,+0 (0.0%),Logistics Agent,High,66.7,Late delivery rate 66.7% on Northern Europe lane,Demand model vs actual gap: +0 units — Basketball · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Boxing & MMA,Western Europe,25,26,+1 (4.0%),Logistics Agent,High,62.5,Late delivery rate 62.5% on Western Europe lane,Demand model vs actual gap: +1 units — Boxing & MMA · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Golf Gloves,Southern Europe,23,12,-11 (-47.8%),Logistics Agent,High,75.0,Late delivery rate 75.0% on Southern Europe lane,Demand model vs actual gap: -11 units — Golf Gloves · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Men's Golf Clubs,Northern Europe,11,15,+4 (36.4%),Logistics Agent,High,85.7,Late delivery rate 85.7% on Northern Europe lane,Demand model vs actual gap: +4 units — Men's Golf Clubs · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Hunting & Shooting,Western Europe,12,11,-1 (-8.3%),Logistics Agent,High,66.7,Late delivery rate 66.7% on Western Europe lane,Demand model vs actual gap: -1 units — Hunting & Shooting · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Golf Shoes,Northern Europe,14,12,-2 (-14.3%),Logistics Agent,High,60.0,Late delivery rate 60.0% on Northern Europe lane,Demand model vs actual gap: -2 units — Golf Shoes · Northern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Golf Shoes,Western Europe,15,16,+1 (6.7%),Demand Agent,Low,20.0,Late delivery rate 20.0% on Western Europe lane,Demand model vs actual gap: +1 units — Golf Shoes · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Golf Apparel,Western Europe,4,5,+1 (25.0%),Logistics Agent,High,80.0,Late delivery rate 80.0% on Western Europe lane,Demand model vs actual gap: +1 units — Golf Apparel · Western Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Strength Training,Southern Europe,5,5,+0 (0.0%),Supplier Agent,Medium,40.0,Late delivery rate 40.0% on Southern Europe lane,Demand model vs actual gap: +0 units — Strength Training · Southern Europe
2026-09-17T02:51:25.083396+00:00,2017-11,Women's Golf Clubs,Western Europe,15,14,-1 (-6.7%),Logistics Agent,High,80.0,Late delivery rate 80.0% on Western Europe lane,Demand model vs actual gap: -1 units — Women's Golf Clubs · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Cleats,Western Europe,1317,1294,-23 (-1.7%),Supplier Agent,Medium,53.1,Late delivery rate 53.1% on Western Europe lane,Demand model vs actual gap: -23 units — Cleats · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Men's Footwear,Western Europe,383,383,+0 (0.0%),Supplier Agent,Medium,52.0,Late delivery rate 52.0% on Western Europe lane,Demand model vs actual gap: +0 units — Men's Footwear · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Women's Apparel,Western Europe,1044,1094,+50 (4.8%),Logistics Agent,High,56.1,Late delivery rate 56.1% on Western Europe lane,Demand model vs actual gap: +50 units — Women's Apparel · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Fishing,Western Europe,320,320,+0 (0.0%),Supplier Agent,Medium,50.9,Late delivery rate 50.9% on Western Europe lane,Demand model vs actual gap: +0 units — Fishing · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Indoor/Outdoor Games,Western Europe,935,873,-62 (-6.6%),Supplier Agent,Medium,53.8,Late delivery rate 53.8% on Western Europe lane,Demand model vs actual gap: -62 units — Indoor/Outdoor Games · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Water Sports,Western Europe,304,304,+0 (0.0%),Logistics Agent,High,55.9,Late delivery rate 55.9% on Western Europe lane,Demand model vs actual gap: +0 units — Water Sports · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Camping & Hiking,Western Europe,250,250,+0 (0.0%),Supplier Agent,Medium,54.8,Late delivery rate 54.8% on Western Europe lane,Demand model vs actual gap: +0 units — Camping & Hiking · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Cardio Equipment,Western Europe,669,663,-6 (-0.9%),Supplier Agent,Medium,52.0,Late delivery rate 52.0% on Western Europe lane,Demand model vs actual gap: -6 units — Cardio Equipment · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Shop By Sport,Western Europe,591,606,+15 (2.5%),Supplier Agent,Medium,53.5,Late delivery rate 53.5% on Western Europe lane,Demand model vs actual gap: +15 units — Shop By Sport · Western Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Women's Apparel,Northern Europe,458,474,+16 (3.5%),Supplier Agent,Medium,50.0,Late delivery rate 50.0% on Northern Europe lane,Demand model vs actual gap: +16 units — Women's Apparel · Northern Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Men's Footwear,Northern Europe,155,155,+0 (0.0%),Supplier Agent,Medium,53.5,Late delivery rate 53.5% on Northern Europe lane,Demand model vs actual gap: +0 units — Men's Footwear · Northern Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Cleats,Northern Europe,436,436,+0 (0.0%),Supplier Agent,Medium,49.0,Late delivery rate 49.0% on Northern Europe lane,Demand model vs actual gap: +0 units — Cleats · Northern Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Cleats,Southern Europe,406,378,-28 (-6.9%),Supplier Agent,Medium,53.3,Late delivery rate 53.3% on Southern Europe lane,Demand model vs actual gap: -28 units — Cleats · Southern Europe
2026-09-17T02:56:54.341186+00:00,2017-11,Women's Apparel,Southern Europe,396,401,+5 (1.3%),Supplier Agent,Medium,54.5,Late delivery rate 54.5% on Southern Europe lane,Demand model vs actual gap: +5 units — Women's Apparel · Southern Europe
